source_dataset,process,stickout,source_run,rpm,doc,window,sample_id,label,original_image_split,npz_path,image_path,split
turning,turning,3p5inchStickout,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p015,570.0,0p015,1,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0001,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_12-Jun-2017_rpm570_doc0p015/F_12-Jun-2017_rpm570_doc0p015_window_0001.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0001_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p015,570.0,0p015,2,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0002,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_12-Jun-2017_rpm570_doc0p015/F_12-Jun-2017_rpm570_doc0p015_window_0002.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0002_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p015,570.0,0p015,3,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0003,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_12-Jun-2017_rpm570_doc0p015/F_12-Jun-2017_rpm570_doc0p015_window_0003.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0003_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p015,570.0,0p015,4,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0004,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_12-Jun-2017_rpm570_doc0p015/F_12-Jun-2017_rpm570_doc0p015_window_0004.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0004_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p015,570.0,0p015,5,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0005,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_12-Jun-2017_rpm570_doc0p015/F_12-Jun-2017_rpm570_doc0p015_window_0005.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0005_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p015,570.0,0p015,6,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0006,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_12-Jun-2017_rpm570_doc0p015/F_12-Jun-2017_rpm570_doc0p015_window_0006.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0006_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p015,570.0,0p015,7,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0007,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_12-Jun-2017_rpm570_doc0p015/F_12-Jun-2017_rpm570_doc0p015_window_0007.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0007_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p015,570.0,0p015,8,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0008,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_12-Jun-2017_rpm570_doc0p015/F_12-Jun-2017_rpm570_doc0p015_window_0008.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0008_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p015,570.0,0p015,9,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0009,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_12-Jun-2017_rpm570_doc0p015/F_12-Jun-2017_rpm570_doc0p015_window_0009.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0009_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p025,570.0,0p025,0,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p025_window_0000,no_chatter,validation,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_12-Jun-2017_rpm570_doc0p025/F_12-Jun-2017_rpm570_doc0p025_window_0000.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/3p5inchStickout_F_12-Jun-2017_rpm570_doc0p025_window_0000_no_chatter.png,validation
turning,turning,3p5inchStickout,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p025,570.0,0p025,1,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p025_window_0001,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_12-Jun-2017_rpm570_doc0p025/F_12-Jun-2017_rpm570_doc0p025_window_0001.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_12-Jun-2017_rpm570_doc0p025_window_0001_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p025,570.0,0p025,2,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p025_window_0002,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_12-Jun-2017_rpm570_doc0p025/F_12-Jun-2017_rpm570_doc0p025_window_0002.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_12-Jun-2017_rpm570_doc0p025_window_0002_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p025,570.0,0p025,3,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p025_window_0003,no_chatter,validation,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_12-Jun-2017_rpm570_doc0p025/F_12-Jun-2017_rpm570_doc0p025_window_0003.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/3p5inchStickout_F_12-Jun-2017_rpm570_doc0p025_window_0003_no_chatter.png,validation
turning,turning,3p5inchStickout,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p025,570.0,0p025,4,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p025_window_0004,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_12-Jun-2017_rpm570_doc0p025/F_12-Jun-2017_rpm570_doc0p025_window_0004.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_12-Jun-2017_rpm570_doc0p025_window_0004_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p025,570.0,0p025,5,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p025_window_0005,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_12-Jun-2017_rpm570_doc0p025/F_12-Jun-2017_rpm570_doc0p025_window_0005.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_12-Jun-2017_rpm570_doc0p025_window_0005_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p025,570.0,0p025,6,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p025_window_0006,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_12-Jun-2017_rpm570_doc0p025/F_12-Jun-2017_rpm570_doc0p025_window_0006.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_12-Jun-2017_rpm570_doc0p025_window_0006_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p025,570.0,0p025,7,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p025_window_0007,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_12-Jun-2017_rpm570_doc0p025/F_12-Jun-2017_rpm570_doc0p025_window_0007.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_12-Jun-2017_rpm570_doc0p025_window_0007_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p025,570.0,0p025,8,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p025_window_0008,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_12-Jun-2017_rpm570_doc0p025/F_12-Jun-2017_rpm570_doc0p025_window_0008.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_12-Jun-2017_rpm570_doc0p025_window_0008_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p025,570.0,0p025,9,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p025_window_0009,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_12-Jun-2017_rpm570_doc0p025/F_12-Jun-2017_rpm570_doc0p025_window_0009.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_12-Jun-2017_rpm570_doc0p025_window_0009_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030,570.0,0p030,0,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0000,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030/F_12-Jun-2017_rpm570_doc0p030_window_0000.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0000_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030,570.0,0p030,1,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0001,no_chatter,validation,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030/F_12-Jun-2017_rpm570_doc0p030_window_0001.npz",data/02_spectrograms_150x100px_dataset/test/no_chatter/3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0001_no_chatter.png,test
turning,turning,3p5inchStickout,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030,570.0,0p030,2,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0002,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030/F_12-Jun-2017_rpm570_doc0p030_window_0002.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0002_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030,570.0,0p030,3,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0003,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030/F_12-Jun-2017_rpm570_doc0p030_window_0003.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0003_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030,570.0,0p030,4,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0004,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030/F_12-Jun-2017_rpm570_doc0p030_window_0004.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0004_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030,570.0,0p030,5,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0005,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030/F_12-Jun-2017_rpm570_doc0p030_window_0005.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0005_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030,570.0,0p030,6,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0006,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030/F_12-Jun-2017_rpm570_doc0p030_window_0006.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0006_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030,570.0,0p030,7,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0007,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030/F_12-Jun-2017_rpm570_doc0p030_window_0007.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0007_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030,570.0,0p030,8,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0008,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030/F_12-Jun-2017_rpm570_doc0p030_window_0008.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0008_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030,570.0,0p030,9,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0009,no_chatter,validation,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_12-Jun-2017_rpm570_doc0p030/F_12-Jun-2017_rpm570_doc0p030_window_0009.npz",data/02_spectrograms_150x100px_dataset/test/no_chatter/3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0009_no_chatter.png,test
turning,turning,3p5inchStickout,3p5inchStickout/F_14-Jun-2017_rpm1030_doc0p002,1030.0,0p002,0,3p5inchStickout_F_14-Jun-2017_rpm1030_doc0p002_window_0000,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_14-Jun-2017_rpm1030_doc0p002/F_14-Jun-2017_rpm1030_doc0p002_window_0000.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_14-Jun-2017_rpm1030_doc0p002_window_0000_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_14-Jun-2017_rpm1030_doc0p002,1030.0,0p002,1,3p5inchStickout_F_14-Jun-2017_rpm1030_doc0p002_window_0001,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_14-Jun-2017_rpm1030_doc0p002/F_14-Jun-2017_rpm1030_doc0p002_window_0001.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_14-Jun-2017_rpm1030_doc0p002_window_0001_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_14-Jun-2017_rpm1030_doc0p002,1030.0,0p002,2,3p5inchStickout_F_14-Jun-2017_rpm1030_doc0p002_window_0002,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_14-Jun-2017_rpm1030_doc0p002/F_14-Jun-2017_rpm1030_doc0p002_window_0002.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_14-Jun-2017_rpm1030_doc0p002_window_0002_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_14-Jun-2017_rpm770_doc0p005,770.0,0p005,0,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p005_window_0000,no_chatter,validation,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_14-Jun-2017_rpm770_doc0p005/F_14-Jun-2017_rpm770_doc0p005_window_0000.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/3p5inchStickout_F_14-Jun-2017_rpm770_doc0p005_window_0000_no_chatter.png,validation
turning,turning,3p5inchStickout,3p5inchStickout/F_14-Jun-2017_rpm770_doc0p005,770.0,0p005,1,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p005_window_0001,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_14-Jun-2017_rpm770_doc0p005/F_14-Jun-2017_rpm770_doc0p005_window_0001.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_14-Jun-2017_rpm770_doc0p005_window_0001_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_14-Jun-2017_rpm770_doc0p005,770.0,0p005,2,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p005_window_0002,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_14-Jun-2017_rpm770_doc0p005/F_14-Jun-2017_rpm770_doc0p005_window_0002.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_14-Jun-2017_rpm770_doc0p005_window_0002_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_14-Jun-2017_rpm770_doc0p005,770.0,0p005,3,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p005_window_0003,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_14-Jun-2017_rpm770_doc0p005/F_14-Jun-2017_rpm770_doc0p005_window_0003.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_14-Jun-2017_rpm770_doc0p005_window_0003_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_14-Jun-2017_rpm770_doc0p008,770.0,0p008,0,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p008_window_0000,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_14-Jun-2017_rpm770_doc0p008/F_14-Jun-2017_rpm770_doc0p008_window_0000.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_14-Jun-2017_rpm770_doc0p008_window_0000_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_14-Jun-2017_rpm770_doc0p008,770.0,0p008,1,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p008_window_0001,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_14-Jun-2017_rpm770_doc0p008/F_14-Jun-2017_rpm770_doc0p008_window_0001.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_14-Jun-2017_rpm770_doc0p008_window_0001_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_14-Jun-2017_rpm770_doc0p008,770.0,0p008,2,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p008_window_0002,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_14-Jun-2017_rpm770_doc0p008/F_14-Jun-2017_rpm770_doc0p008_window_0002.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_14-Jun-2017_rpm770_doc0p008_window_0002_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_14-Jun-2017_rpm770_doc0p008,770.0,0p008,3,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p008_window_0003,no_chatter,validation,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_14-Jun-2017_rpm770_doc0p008/F_14-Jun-2017_rpm770_doc0p008_window_0003.npz",data/02_spectrograms_150x100px_dataset/test/no_chatter/3p5inchStickout_F_14-Jun-2017_rpm770_doc0p008_window_0003_no_chatter.png,test
turning,turning,3p5inchStickout,3p5inchStickout/F_14-Jun-2017_rpm770_doc0p010,770.0,0p010,0,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p010_window_0000,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_14-Jun-2017_rpm770_doc0p010/F_14-Jun-2017_rpm770_doc0p010_window_0000.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_14-Jun-2017_rpm770_doc0p010_window_0000_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_14-Jun-2017_rpm770_doc0p010,770.0,0p010,1,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p010_window_0001,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_14-Jun-2017_rpm770_doc0p010/F_14-Jun-2017_rpm770_doc0p010_window_0001.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_14-Jun-2017_rpm770_doc0p010_window_0001_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_14-Jun-2017_rpm770_doc0p010,770.0,0p010,2,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p010_window_0002,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_14-Jun-2017_rpm770_doc0p010/F_14-Jun-2017_rpm770_doc0p010_window_0002.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_14-Jun-2017_rpm770_doc0p010_window_0002_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_14-Jun-2017_rpm770_doc0p010,770.0,0p010,3,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p010_window_0003,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_14-Jun-2017_rpm770_doc0p010/F_14-Jun-2017_rpm770_doc0p010_window_0003.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_14-Jun-2017_rpm770_doc0p010_window_0003_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_14-Jun-2017_rpm770_doc0p015,770.0,0p015,0,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p015_window_0000,no_chatter,validation,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_14-Jun-2017_rpm770_doc0p015/F_14-Jun-2017_rpm770_doc0p015_window_0000.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/3p5inchStickout_F_14-Jun-2017_rpm770_doc0p015_window_0000_no_chatter.png,validation
turning,turning,3p5inchStickout,3p5inchStickout/F_14-Jun-2017_rpm770_doc0p015,770.0,0p015,1,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p015_window_0001,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_14-Jun-2017_rpm770_doc0p015/F_14-Jun-2017_rpm770_doc0p015_window_0001.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_14-Jun-2017_rpm770_doc0p015_window_0001_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_14-Jun-2017_rpm770_doc0p015,770.0,0p015,2,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p015_window_0002,no_chatter,train,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_14-Jun-2017_rpm770_doc0p015/F_14-Jun-2017_rpm770_doc0p015_window_0002.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/3p5inchStickout_F_14-Jun-2017_rpm770_doc0p015_window_0002_no_chatter.png,train
turning,turning,3p5inchStickout,3p5inchStickout/F_14-Jun-2017_rpm770_doc0p015,770.0,0p015,3,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p015_window_0003,no_chatter,validation,"data/01_windowed_labeled_2,5s/3p5inchStickout/F_14-Jun-2017_rpm770_doc0p015/F_14-Jun-2017_rpm770_doc0p015_window_0003.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/3p5inchStickout_F_14-Jun-2017_rpm770_doc0p015_window_0003_no_chatter.png,validation
turning,turning,4p5inchStickout,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p005,570.0,0p005,0,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0000,no_chatter,validation,"data/01_windowed_labeled_2,5s/4p5inchStickout/F_12-Jun-2017_rpm570_doc0p005/F_12-Jun-2017_rpm570_doc0p005_window_0000.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0000_no_chatter.png,validation
turning,turning,4p5inchStickout,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p005,570.0,0p005,1,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0001,no_chatter,train,"data/01_windowed_labeled_2,5s/4p5inchStickout/F_12-Jun-2017_rpm570_doc0p005/F_12-Jun-2017_rpm570_doc0p005_window_0001.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0001_no_chatter.png,train
turning,turning,4p5inchStickout,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p005,570.0,0p005,2,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0002,no_chatter,validation,"data/01_windowed_labeled_2,5s/4p5inchStickout/F_12-Jun-2017_rpm570_doc0p005/F_12-Jun-2017_rpm570_doc0p005_window_0002.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0002_no_chatter.png,validation
turning,turning,4p5inchStickout,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p005,570.0,0p005,3,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0003,no_chatter,train,"data/01_windowed_labeled_2,5s/4p5inchStickout/F_12-Jun-2017_rpm570_doc0p005/F_12-Jun-2017_rpm570_doc0p005_window_0003.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0003_no_chatter.png,train
turning,turning,4p5inchStickout,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p005,570.0,0p005,4,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0004,no_chatter,train,"data/01_windowed_labeled_2,5s/4p5inchStickout/F_12-Jun-2017_rpm570_doc0p005/F_12-Jun-2017_rpm570_doc0p005_window_0004.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0004_no_chatter.png,train
turning,turning,4p5inchStickout,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p005,570.0,0p005,5,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0005,no_chatter,validation,"data/01_windowed_labeled_2,5s/4p5inchStickout/F_12-Jun-2017_rpm570_doc0p005/F_12-Jun-2017_rpm570_doc0p005_window_0005.npz",data/02_spectrograms_150x100px_dataset/validation/no_chatter/4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0005_no_chatter.png,validation
turning,turning,4p5inchStickout,4p5inchStickout/F_12-Jun-2017_rpm570_doc0p005,570.0,0p005,6,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0006,no_chatter,train,"data/01_windowed_labeled_2,5s/4p5inchStickout/F_12-Jun-2017_rpm570_doc0p005/F_12-Jun-2017_rpm570_doc0p005_window_0006.npz",data/02_spectrograms_150x100px_dataset/train/no_chatter/4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0006_no_chatter.png,train
